ID;Name;Sex;Age;Height;Weight;Team;NOC;Sport
106301;Erislandy Savn Cotilla;M;26;192;91;Cuba;CUB;Boxing
106310;Chlo Marie Hlne Savourel;F;16;166;68;Central African Republic;CAF;Swimming
106317;Benjamin Savek;M;29;177;74;Slovenia;SLO;Canoeing
106326;Tindwende Thierry Sawadogo;M;21;199;93;Burkina Faso;BUR;Swimming
106334;Daichi Sawano;M;35;183;74;Japan;JPN;Athletics
106343;Louisa Jane Sawers-Gurski;F;28;176;70;Great Britain;GBR;Canoeing
106344;Suthasini Sawettabut;F;21;168;63;Thailand;THA;Table Tennis
106346;Mateusz Jakub Sawrymowicz;M;29;185;75;Poland;POL;Swimming
106354;Jazmin Jayne Sawyers;F;22;160;61;Great Britain;GBR;Athletics
106355;Roberto Sawyers Furtado;M;29;182;111;Costa Rica;CRC;Athletics
106360;"Benjamin ""Ben"" Saxton";M;27;201;94;Canada-1;CAN;Beach Volleyball
106361;Benjamin Jonathon H. Saxton;M;26;175;73;Great Britain;GBR;Sailing
106384;Kayra Sayt;F;28;165;90;Turkey;TUR;Judo
106401;Irina Sazonova;F;24;160;55;Iceland;ISL;Gymnastics
106401;Irina Sazonova;F;24;160;55;Iceland;ISL;Gymnastics
106401;Irina Sazonova;F;24;160;55;Iceland;ISL;Gymnastics
106401;Irina Sazonova;F;24;160;55;Iceland;ISL;Gymnastics
106420;Hassanine Al-Sbai;M;32;176;60;Tunisia;TUN;Athletics
106423;"Mohamed Karim ""Moe"" Sbihi";M;28;202;110;Great Britain;GBR;Rowing
106445;Laetisha Scanlan;F;26;163;51;Australia;AUS;Shooting
106457;Mirco Scarantino;M;21;166;56;Italy;ITA;Weightlifting
106479;Emily Beth Scarratt;F;26;181;79;Great Britain;GBR;Rugby Sevens
106481;Michele Scartezzini;M;24;183;63;Italy;ITA;Cycling
106485;Haline Leme Scatrut;F;23;169;64;Brazil;BRA;Rugby Sevens
106488;Fernando Augusto Dias Scavasin;M;31;184;80;Brazil;BRA;Fencing
106490;Milo epanovi;M;33;185;86;Montenegro;MNE;Water Polo
106494;Denisa erbova-Rosolov;F;29;175;63;Czech Republic;CZE;Athletics
106515;"Samuel ""Sam"" Schachter";M;26;195;80;Canada-2;CAN;Beach Volleyball
106534;Martin Michael Schaefer;M;26;183;82;Brazil;BRA;Rugby Sevens
106542;Carolin Schfer;F;24;178;65;Germany;GER;Athletics
106552;Lucas Schfer;M;21;187;70;Germany;GER;Rowing
106553;Pauline Sieglinde Schfer;F;19;162;55;Germany;GER;Gymnastics
106553;Pauline Sieglinde Schfer;F;19;162;55;Germany;GER;Gymnastics
106553;Pauline Sieglinde Schfer;F;19;162;55;Germany;GER;Gymnastics
106575;Chaim Schalk;M;30;195;88;Canada-1;CAN;Beach Volleyball
106646;Sophie Celina Scheder;F;19;167;56;Germany;GER;Gymnastics
106646;Sophie Celina Scheder;F;19;167;56;Germany;GER;Gymnastics
106646;Sophie Celina Scheder;F;19;167;56;Germany;GER;Gymnastics
106646;Sophie Celina Scheder;F;19;167;56;Germany;GER;Gymnastics
106646;Sophie Celina Scheder;F;19;167;56;Germany;GER;Gymnastics
106683;Robert Scheidt;M;43;188;76;Brazil;BRA;Sailing
106687;Ruben Scheire;M;24;175;62;Belgium;BEL;Cycling
106699;"Charlotta Eva ""Lotta"" Schelin";F;32;179;64;Sweden;SWE;Football
106750;Jeanelle Scheper;F;21;177;60;Saint Lucia;LCA;Athletics
106759;Tobias Scherbarth;M;30;195;87;Germany;GER;Athletics
106765;Sarah Scherer;F;25;173;62;United States;USA;Shooting
106765;Sarah Scherer;F;25;173;62;United States;USA;Shooting
106770;Anja Scherl;F;30;160;48;Germany;GER;Athletics
106879;Andreas Schilling Andersen;M;25;185;70;Denmark;DEN;Triathlon
106907;Dafne Schippers;F;24;179;70;Netherlands;NED;Athletics
106907;Dafne Schippers;F;24;179;70;Netherlands;NED;Athletics
106907;Dafne Schippers;F;24;179;70;Netherlands;NED;Athletics
106911;Thry Schir;M;23;186;77;Switzerland;SUI;Cycling
106920;Arianna Schivo;F;29;158;47;Italy;ITA;Equestrianism
106920;Arianna Schivo;F;29;158;47;Italy;ITA;Equestrianism
106949;Frnk Ren Schleck;M;36;185;63;Luxembourg;LUX;Cycling
106971;Alice Schlesinger;F;28;165;65;Great Britain;GBR;Judo
106973;Annika Schleu;F;26;175;63;Germany;GER;Modern Pentathlon
106999;Fabienne Schlumpf;F;25;183;62;Switzerland;SUI;Athletics
107024;Lauren Schmetterling;F;28;180;77;United States;USA;Rowing
107045;Matthias Schmid;M;35;175;66;Austria;AUT;Sailing
107047;Michael Schmid;M;28;179;73;Switzerland;SUI;Rowing
107069;Lisa Schmidla;F;25;173;76;Germany;GER;Rowing
107078;Bruno Oscar Schmidt;M;29;185;87;Brazil-1;BRA;Beach Volleyball
107087;Dylan Matthew Schmidt;M;19;169;69;New Zealand;NZL;Trampolining
107122;Paloma Schmidt Gutirrez;F;29;165;65;Peru;PER;Sailing
107131;Richard Schmidt;M;29;191;87;Germany;GER;Rowing
107136;Sophie Diana Schmidt;F;28;172;71;Canada;CAN;Football
107165;Paulina Schmiedel;F;23;175;61;Germany;GER;Swimming
107168;Anna Karolna Schmiedlov;F;21;176;63;Slovakia;SVK;Tennis
107172;Alexander Schmirl;M;26;176;95;Austria;AUT;Shooting
107172;Alexander Schmirl;M;26;176;95;Austria;AUT;Shooting
107172;Alexander Schmirl;M;26;176;95;Austria;AUT;Shooting
107182;Roberto Schmits;M;47;187;90;Brazil;BRA;Shooting
107185;Allison Rodgers Schmitt;F;26;185;75;United States;USA;Swimming
107185;Allison Rodgers Schmitt;F;26;185;75;United States;USA;Swimming
107194;Gavin Charles Schmitt;M;30;208;106;Canada;CAN;Volleyball
107231;Karin Schnaase;F;31;164;56;Germany;GER;Badminton
107257;Dorothee Schneider (-Krumhoff);F;47;169;63;Germany;GER;Equestrianism
107257;Dorothee Schneider (-Krumhoff);F;47;169;63;Germany;GER;Equestrianism
107307;Sebastien Schneiter;M;20;176;72;Switzerland;SUI;Sailing
107346;Zbigniew Schodowski;M;29;201;94;Poland;POL;Rowing
107353;Henri Schoeman;M;24;170;59;South Africa;RSA;Triathlon
107368;"Jonathan Michael ""Jon"" Schofield";M;31;182;80;Great Britain;GBR;Canoeing
107400;Nils Schomber;M;22;183;72;Germany;GER;Cycling
107405;Carl Fredrik Stefan Schn;M;29;187;102;Sweden;SWE;Wrestling
107418;Lena Schneborn;F;30;179;60;Germany;GER;Modern Pentathlon
107434;Lauritz Schoof;M;25;195;98;Germany;GER;Rowing
107436;Joseph Isaac Schooling;M;21;184;74;Singapore;SGP;Swimming
107436;Joseph Isaac Schooling;M;21;184;74;Singapore;SGP;Swimming
107444;Myrthe Schoot;F;27;183;70;Netherlands;NED;Volleyball
107470;Johannes Schttler;M;31;192;84;Germany;GER;Badminton
107471;Olivia Alma Charlotta Schough;F;25;172;60;Sweden;SWE;Football
107519;Mikel Schreuders;M;17;189;90;Aruba;ARU;Swimming
107527;Tim Schrijver;M;24;203;104;Canada;CAN;Rowing
107528;Nathan Schrimsher;M;24;188;79;United States;USA;Modern Pentathlon
107531;Anne Schrder;F;21;170;58;Germany;GER;Hockey
107570;Beate Schrott;F;28;177;71;Austria;AUT;Athletics
107604;Jens Schuermans;M;23;175;64;Belgium;BEL;Cycling
107642;Almuth Schult;F;25;180;71;Germany;GER;Football
107644;Benjamin Schulte;M;20;193;83;Guam;GUM;Swimming
107685;Germn Schulz;M;22;187;93;Argentina;ARG;Rugby Sevens
107692;Matas Carlos Schulz;M;34;190;88;Argentina;ARG;Handball
107697;Jodie Lauren Schulz-Kenny;F;28;183;74;Australia;AUS;Hockey
107703;Karl Schulze;M;28;190;100;Germany;GER;Rowing
107750;Simon Schrch;M;25;186;75;Switzerland;SUI;Rowing
107753;Yvonne Schuring;F;38;173;79;Austria;AUT;Canoeing
107758;Nino Schurter;M;30;173;68;Switzerland;SUI;Cycling
107763;Brandon Schuster;M;18;188;75;Samoa;SAM;Swimming
107800;Lisa Schtze;F;19;172;61;Germany;GER;Hockey
107804;Glenn Schuurman;M;25;183;79;Netherlands;NED;Hockey
107834;Christina Schwanitz;F;30;180;115;Germany;GER;Athletics
107837;Athos Marangon Schwantes;M;31;190;85;Brazil;BRA;Fencing
107837;Athos Marangon Schwantes;M;31;190;85;Brazil;BRA;Fencing
107875;"Viktoria ""Vicki"" Schwarz";F;31;173;65;Austria;AUT;Canoeing
107924;Ben Schwietert;M;19;192;83;Netherlands;NED;Swimming
107952;Diogo Sclebin;M;34;190;80;Brazil;BRA;Triathlon
107958;Luis Alberto Scola Balvoa;M;36;206;108;Argentina;ARG;Basketball
107966;Callum Scotson;M;19;184;77;Australia;AUS;Cycling
107987;Desiree Rose Marie Scott;F;29;160;62;Canada;CAN;Football
107988;Dominique Scott;F;24;165;52;South Africa;RSA;Athletics
107993;Duncan William MacNaughton Scott;M;19;190;72;Great Britain;GBR;Swimming
107993;Duncan William MacNaughton Scott;M;19;190;72;Great Britain;GBR;Swimming
107993;Duncan William MacNaughton Scott;M;19;190;72;Great Britain;GBR;Swimming
107996;Emily Scott;F;24;165;60;Great Britain;GBR;Rugby Sevens
108000;Giles Lyndon Scott;M;29;197;95;Great Britain;GBR;Sailing
108023;Sharolyn Shantell Scott Norman;F;32;168;63;Costa Rica;CRC;Athletics
108025;"Stephen ""Steve"" Scott";M;31;172;84;Great Britain;GBR;Shooting
108041;Rebecca Scown;F;32;178;70;New Zealand;NZL;Rowing
108041;Rebecca Scown;F;32;178;70;New Zealand;NZL;Rowing
108063;Helena Scutt;F;24;170;66;United States;USA;Sailing
108064;Victor Scvortov;M;28;173;73;United Arab Emirates;UAE;Judo
108080;Katy Sealy;F;25;172;61;Belize;BIZ;Athletics
108096;Ryan Seaton;M;28;182;77;Ireland;IRL;Sailing
108097;Sisilia Anisa Levu Seavula;F;20;NA;NA;Fiji;FIJ;Athletics
108098;Kevin Seaward;M;32;175;59;Ireland;IRL;Athletics
108105;Julia Sebastin;F;22;178;70;Argentina;ARG;Swimming
108114;Dalma Sebestyn;F;19;176;67;Hungary;HUN;Swimming
108117;Golnoush Sebghatollahi;F;25;158;61;Iran;IRI;Shooting
108117;Golnoush Sebghatollahi;F;25;158;61;Iran;IRI;Shooting
108118;Milenko Sebi;M;31;197;95;Serbia;SRB;Shooting
108118;Milenko Sebi;M;31;197;95;Serbia;SRB;Shooting
108118;Milenko Sebi;M;31;197;95;Serbia;SRB;Shooting
108125;Tafese Seboka;M;22;177;66;Ethiopia;ETH;Athletics
108132;Andrea Seccafien;F;25;152;69;Canada;CAN;Athletics
108181;Naomi Sedney;F;21;170;65;Netherlands;NED;Athletics
108186;Anna Sergeyevna Sedoykina;F;32;184;74;Russia;RUS;Handball
108198;Emily Jane Seebohm;F;24;180;70;Australia;AUS;Swimming
108198;Emily Jane Seebohm;F;24;180;70;Australia;AUS;Swimming
108198;Emily Jane Seebohm;F;24;180;70;Australia;AUS;Swimming
108212;Barbora Seemanov;F;16;175;56;Czech Republic;CZE;Swimming
108212;Barbora Seemanov;F;16;175;56;Czech Republic;CZE;Swimming
108241;Janja egel;F;15;177;60;Slovenia;SLO;Swimming
108243;Sara Caroline Seger;F;31;176;62;Sweden;SWE;Football
108302;Laraba Gnon Cessy Seibou;F;15;173;63;Benin;BEN;Swimming
108305;Renaldas Seibutis;M;31;196;83;Lithuania;LTU;Basketball
108313;Melissa Seidemann;F;26;183;104;United States;USA;Water Polo
108318;Robin Valentin Seidl;M;26;190;78;Austria-1;AUT;Beach Volleyball
108319;Sebastian Seidl;M;26;174;70;Germany;GER;Judo
108349;Debora Louise Seilhamer Anadon;F;30;166;61;Puerto Rico;PUR;Volleyball
108354;Mart Seim;M;25;185;152;Estonia;EST;Weightlifting
108365;Elisabeth Seitz;F;22;162;57;Germany;GER;Gymnastics
108365;Elisabeth Seitz;F;22;162;57;Germany;GER;Gymnastics
108365;Elisabeth Seitz;F;22;162;57;Germany;GER;Gymnastics
108365;Elisabeth Seitz;F;22;162;57;Germany;GER;Gymnastics
108365;Elisabeth Seitz;F;22;162;57;Germany;GER;Gymnastics
108400;Hanami Sekine;F;20;156;43;Japan;JPN;Athletics
108417;"David ""Dudi"" Sela";M;31;175;67;Israel;ISR;Tennis
108456;Youssef Selim;M;18;165;88;Egypt;EGY;Diving
108467;Davie Selke;M;21;192;82;Germany;GER;Football
108486;Tsepang Gladys Sello;F;19;NA;NA;Lesotho;LES;Athletics
108488;Maria Selmaier;F;24;175;79;Germany;GER;Wrestling
108493;Erika Seltenreich-Hodgson;F;21;170;65;Canada;CAN;Swimming
108498;Stefano Selva;M;46;170;65;San Marino;SMR;Shooting
108514;Ken Sema;M;22;177;69;Sweden;SWE;Football
108518;Linda Birgitta Sembrant;F;29;175;67;Sweden;SWE;Football
108528;Oleksiy Serhiyovych Semenov;M;34;198;120;Ukraine;UKR;Athletics
108532;Mokgadi Caster Semenya;F;25;178;70;South Africa;RSA;Athletics
108544;Maksym Oleksandrovych Semiankiv;M;24;178;63;Ukraine;UKR;Gymnastics
108544;Maksym Oleksandrovych Semiankiv;M;24;178;63;Ukraine;UKR;Gymnastics
108544;Maksym Oleksandrovych Semiankiv;M;24;178;63;Ukraine;UKR;Gymnastics
108544;Maksym Oleksandrovych Semiankiv;M;24;178;63;Ukraine;UKR;Gymnastics
108544;Maksym Oleksandrovych Semiankiv;M;24;178;63;Ukraine;UKR;Gymnastics
108544;Maksym Oleksandrovych Semiankiv;M;24;178;63;Ukraine;UKR;Gymnastics
108544;Maksym Oleksandrovych Semiankiv;M;24;178;63;Ukraine;UKR;Gymnastics
108560;Csar Sempere Padilla;M;32;182;86;Spain;ESP;Rugby Sevens
108572;Konstantin Sergeyevich Semyonov;M;27;210;101;Russia-1;RUS;Beach Volleyball
108579;Sergey Viktorovich Semyonov;M;20;187;130;Russia;RUS;Wrestling
108585;Dara Semonowa;F;14;170;50;Turkmenistan;TKM;Swimming
108586;Anna Sergeyevna Sen;F;25;186;81;Russia;RUS;Handball
108593;Seabelo Mohanoe Senatla;M;23;177;82;South Africa;RSA;Rugby Sevens
108600;Zinaida Sendrit;F;31;188;95;Lithuania;LTU;Athletics
108601;Amy Sne;F;30;175;80;Senegal;SEN;Athletics
108673;Olqa Senyuk;F;25;175;53;Azerbaijan;AZE;Archery
108674;Tilbe enyrek;F;21;189;86;Turkey;TUR;Basketball
108698;Seo Ji-Yeon;F;23;168;56;South Korea;KOR;Fencing
108698;Seo Ji-Yeon;F;23;168;56;South Korea;KOR;Fencing
108700;Seo Joon-Yong;M;28;174;65;South Korea;KOR;Cycling
108702;Seo Jung-Eun;F;24;168;61;South Korea;KOR;Hockey
108728;Seong Ji-Hyeon;F;25;175;64;South Korea;KOR;Badminton
108732;Jermaine Seoposenwe;F;22;167;62;South Africa;RSA;Football
108734;Hrvoje Sep;M;30;175;81;Croatia;CRO;Boxing
108742;Anna Maria Sepp;F;20;172;64;Estonia;EST;Sailing
108745;Hanna-Maria Seppl;F;31;174;59;Finland;FIN;Swimming
108749;Andreas Seppi;M;32;190;75;Italy;ITA;Tennis
108749;Andreas Seppi;M;32;190;75;Italy;ITA;Tennis
108752;Eduardo Seplveda;M;25;173;63;Argentina;ARG;Cycling
108752;Eduardo Seplveda;M;25;173;63;Argentina;ARG;Cycling
108756;Sandra Milena Seplveda Lopera;F;28;167;55;Colombia;COL;Football
108760;"Xiang Wei ""Jasmine"" Ser";F;25;155;47;Singapore;SGP;Shooting
108760;"Xiang Wei ""Jasmine"" Ser";F;25;155;47;Singapore;SGP;Shooting
108766;Ieva Serapinait;F;21;175;62;Lithuania;LTU;Modern Pentathlon
108768;Sawan Serasinghe;M;22;178;79;Australia;AUS;Badminton
108785;Anastasiya Serdyukova;F;19;170;49;Uzbekistan;UZB;Rhythmic Gymnastics
108804;Giulia Sergas;F;36;175;64;Italy;ITA;Golf
108811;Olga Aleksandrovna Sergeyenko-Sudareva;F;32;176;61;Belarus;BLR;Athletics
108811;Olga Aleksandrovna Sergeyenko-Sudareva;F;32;176;61;Belarus;BLR;Athletics
108820;Nataliya Olegovna Sergeyeva;F;40;164;64;Kazakhstan;KAZ;Canoeing
108820;Nataliya Olegovna Sergeyeva;F;40;164;64;Kazakhstan;KAZ;Canoeing
108906;Ronald Serugo;M;31;170;48;Uganda;UGA;Boxing
108952;Hendra Setiawan;M;31;183;82;Indonesia;INA;Badminton
108956;Anelo etka;M;30;186;87;Croatia;CRO;Water Polo
108960;Daiya Seto;M;22;174;72;Japan;JPN;Swimming
108960;Daiya Seto;M;22;174;72;Japan;JPN;Swimming
108968;Benson Kiplagat Seurei;M;32;175;60;Bahrain;BRN;Athletics
109011;Dawit Seyaum Biratu;F;20;161;49;Ethiopia;ETH;Athletics
109024;Dieudonn Wilfred Seyi Ntsengue;M;18;183;75;Cameroon;CMR;Boxing
109031;Pedrya Seymour;F;21;165;75;Bahamas;BAH;Athletics
109035;Tanya Karen Seymour;F;32;165;57;South Africa;RSA;Equestrianism
109048;Orxan Sfrov;M;24;171;60;Azerbaijan;AZE;Judo
109051;Sara Sgarzi;F;30;175;63;Italy;ITA;Synchronized Swimming
109053;Mohamed Al-Sghaier;M;28;185;79;Tunisia;TUN;Athletics
109062;Torul sgrov;M;23;170;65;Azerbaijan;AZE;Wrestling
109068;Ahmed Shaban;M;37;190;95;Egypt;EGY;Shooting
109073;Daulet Yerkinovich Shabanbay;M;22;190;125;Kazakhstan;KAZ;Wrestling
109082;Andrey Dmitriyevich Shabasov;M;22;180;73;Russia;RUS;Swimming
109127;Shah Hussain Shah;M;23;190;100;Pakistan;PAK;Judo
109144;Neda Shahsavari;F;29;167;62;Iran;IRI;Table Tennis
109150;Mona Shaito;F;22;152;52;Lebanon;LIB;Fencing
109152;Aminath Shajan;F;22;157;50;Maldives;MDV;Swimming
109169;Dariga Shakimova;F;27;172;75;Kazakhstan;KAZ;Boxing
109171;Babur Shakirdzhanov;M;25;195;105;Uzbekistan;UZB;Athletics
109174;Albina Ildusovna Shakirova;F;29;165;50;Russia;RUS;Shooting
109186;Kristen Shaldybin;F;18;175;57;United States;USA;Rhythmic Gymnastics
109207;Shan Jun;M;21;172;60;China;CHN;Boxing
109209;Xiaona Shan;F;33;165;54;Germany;GER;Table Tennis
109215;Aida Vladimirovna Shanayeva;F;30;173;63;Russia;RUS;Fencing
109218;Shang Chunsong;F;20;143;34;China;CHN;Gymnastics
109218;Shang Chunsong;F;20;143;34;China;CHN;Gymnastics
109218;Shang Chunsong;F;20;143;34;China;CHN;Gymnastics
109218;Shang Chunsong;F;20;143;34;China;CHN;Gymnastics
109218;Shang Chunsong;F;20;143;34;China;CHN;Gymnastics
109219;Shang Keyuan;M;21;183;79;China;CHN;Swimming
109220;Shang Rong;F;16;170;45;China;CHN;Rhythmic Gymnastics
109221;Lebogang Shange;M;26;160;56;South Africa;RSA;Athletics
109242;Shao Jieni;F;22;169;64;Portugal;POR;Table Tennis
109244;Shao Ting;F;26;184;75;China;CHN;Basketball
109263;Tatyana Valeryevna Sharakova;F;32;160;52;Belarus;BLR;Cycling
109277;Mostafa Sharifat;M;28;204;85;Iran;IRI;Volleyball
109282;Mirali Sharipov;M;28;173;73;Uzbekistan;UZB;Judo
109286;Nigina Sharipova;F;20;NA;NA;Uzbekistan;UZB;Athletics
109286;Nigina Sharipova;F;20;NA;NA;Uzbekistan;UZB;Athletics
109289;Kathleen Sharkey;F;26;163;58;United States;USA;Hockey
109293;Kayla Marie Sharland-Whitelock;F;30;174;72;New Zealand;NZL;Hockey
109294;Nikolay Vasilyevich Sharlap;M;22;198;103;Belarus;BLR;Rowing
109295;Ankit Sharma;M;24;177;75;India;IND;Athletics
109309;Amaliya Sharoyan;F;28;170;56;Armenia;ARM;Athletics
109310;Alena Sharp;F;35;168;69;Canada;CAN;Golf
109318;Lynsey Sharp;F;26;174;58;Great Britain;GBR;Athletics
109336;Corben Sharrah;M;24;183;85;United States;USA;Cycling
109344;Mariya Yurivna Shatalova;F;27;169;56;Ukraine;UKR;Athletics
109346;Aleksandr Shatilov;M;29;182;77;Israel;ISR;Gymnastics
109346;Aleksandr Shatilov;M;29;182;77;Israel;ISR;Gymnastics
109358;Lasha Shavdatuashvili;M;24;170;75;Georgia;GEO;Judo
109368;Bradley Shaw;M;33;187;92;New Zealand;NZL;Hockey
109369;Bryony Elisabeth Shaw;F;33;166;60;Great Britain;GBR;Sailing
109407;Stanislav Grigoryevich Shcherbachenya;M;31;201;104;Belarus;BLR;Rowing
109413;Yana Valeryevna Shcherban;F;26;185;71;Russia;RUS;Volleyball
109414;Yury Aleksandrovich Shcherbatsevich;M;32;178;87;Belarus;BLR;Shooting
109414;Yury Aleksandrovich Shcherbatsevich;M;32;178;87;Belarus;BLR;Shooting
109443;Racquel Sheath;F;21;165;57;New Zealand;NZL;Cycling
109448;Mohamed Shebib;M;27;186;85;Egypt;EGY;Handball
109451;Cristina Sheehan;F;17;163;49;Australia;AUS;Synchronized Swimming
109470;Yared Neda Shegumo;M;33;178;62;Poland;POL;Athletics
109475;Abdullahi Shehu;M;23;170;72;Nigeria;NGR;Football
109476;Enkelejda Shehu (-Xhakaj, -Bekurti);F;47;163;57;United States;USA;Shooting
109476;Enkelejda Shehu (-Xhakaj, -Bekurti);F;47;163;57;United States;USA;Shooting
109482;Sheilla Tavares de Castro Blassioli;F;33;185;65;Brazil;BRA;Volleyball
109487;Zhayna Shekerbekova;F;26;155;51;Kazakhstan;KAZ;Boxing
109513;Michael Shelley;M;32;183;60;Australia;AUS;Athletics
109527;Yana Volodymyrivna Shemiakina;F;30;168;60;Ukraine;UKR;Fencing
109527;Yana Volodymyrivna Shemiakina;F;30;168;60;Ukraine;UKR;Fencing
109532;Shen Chen;F;26;171;62;China;CHN;Fencing
109533;Shen Duo;F;19;180;72;China;CHN;Swimming
109533;Shen Duo;F;19;180;72;China;CHN;Swimming
109533;Shen Duo;F;19;180;72;China;CHN;Swimming
109533;Shen Duo;F;19;180;72;China;CHN;Swimming
109533;Shen Duo;F;19;180;72;China;CHN;Swimming
109545;Shen Pingan;M;22;182;73;China;CHN;Cycling
109554;Yanfei Shen Zhang;F;36;165;65;Spain;ESP;Table Tennis
109566;Nirmala Sheoran;F;21;NA;NA;India;IND;Athletics
109566;Nirmala Sheoran;F;21;NA;NA;India;IND;Athletics
109572;Caleb Shepherd;M;23;168;55;New Zealand;NZL;Rowing
109604;Sherko Karim Lateef Gubari;M;20;174;70;Iraq;IRQ;Football
109625;Dmitry Anatolyevich Shershan;M;27;170;66;Belarus;BLR;Judo
109664;Georgy Nikolayevich Sheyko;M;26;184;68;Kazakhstan;KAZ;Athletics
109673;Jay Shi;M;37;173;61;United States;USA;Shooting
109673;Jay Shi;M;37;173;61;United States;USA;Shooting
109674;Shi Jialuo;M;23;184;71;China;CHN;Fencing
109676;Shi Jinglin;F;23;175;68;China;CHN;Swimming
109676;Shi Jinglin;F;23;175;68;China;CHN;Swimming
109676;Shi Jinglin;F;23;175;68;China;CHN;Swimming
109683;Shi Tingmao;F;24;159;52;China;CHN;Diving
109683;Shi Tingmao;F;24;159;52;China;CHN;Diving
109688;Shi Zhiyong;M;22;168;70;China;CHN;Weightlifting
109694;Akane Shibata;F;28;153;50;Japan;JPN;Hockey
109706;Aleksandr Igorevich Shibayev;M;25;192;80;Russia;RUS;Table Tennis
109724;Claressa Maria Shields;F;21;175;75;United States;USA;Boxing
109727;"Thomas Allen ""Tom"" Shields";M;25;193;86;United States;USA;Swimming
109727;"Thomas Allen ""Tom"" Shields";M;25;193;86;United States;USA;Swimming
109727;"Thomas Allen ""Tom"" Shields";M;25;193;86;United States;USA;Swimming
109732;Mitsuaki Shiga;M;24;177;75;Japan;JPN;Water Polo
109744;Zohar Hen Shikler;F;19;178;61;Israel;ISR;Swimming
109744;Zohar Hen Shikler;F;19;178;61;Israel;ISR;Swimming
109757;Shim Jung-Sub;M;25;168;58;South Korea;KOR;Athletics
109767;Haruyo Shimamura;F;24;182;79;Japan;JPN;Volleyball
109786;Minami Shimizu;F;23;158;53;Japan;JPN;Hockey
109788;Pilar Shimizu;F;20;168;61;Guam;GUM;Swimming
109790;Sakiko Shimizu;F;24;156;50;Japan;JPN;Swimming
109797;Yusuke Shimizu;M;27;181;93;Japan;JPN;Water Polo
109798;Kirk Shimmins;M;22;175;68;Ireland;IRL;Hockey
109810;Shin Dong-Hyen;M;26;168;55;South Korea;KOR;Gymnastics
109810;Shin Dong-Hyen;M;26;168;55;South Korea;KOR;Gymnastics
109810;Shin Dong-Hyen;M;26;168;55;South Korea;KOR;Gymnastics
109810;Shin Dong-Hyen;M;26;168;55;South Korea;KOR;Gymnastics
109817;Shin Seung-Chan;F;21;173;70;South Korea-1;KOR;Badminton
109827;Yoshua Shing;M;23;173;65;Vanuatu;VAN;Table Tennis
109850;Kazuya Shiojiri;M;19;170;53;Japan;JPN;Athletics
109853;Tsukasa Shiotani;M;27;182;80;Japan;JPN;Football
109854;Shinri Shioura;M;24;188;89;Japan;JPN;Swimming
109854;Shinri Shioura;M;24;188;89;Japan;JPN;Swimming
109854;Shinri Shioura;M;24;188;89;Japan;JPN;Swimming
109869;Kenzo Shirai;M;19;162;51;Japan;JPN;Gymnastics
109869;Kenzo Shirai;M;19;162;51;Japan;JPN;Gymnastics
109869;Kenzo Shirai;M;19;162;51;Japan;JPN;Gymnastics
109900;Alla Anatolyevna Shishkina;F;27;170;54;Russia;RUS;Synchronized Swimming
109909;Yuta Shitara;M;24;167;48;Japan;JPN;Athletics
109923;Hayder Shkara;M;26;184;80;Australia;AUS;Taekwondo
109929;Oksana Yurivna Shkurat;F;23;170;53;Ukraine;UKR;Athletics
109938;Nikita Dmitriyevich Shleykher;M;18;168;66;Russia;RUS;Diving
109938;Nikita Dmitriyevich Shleykher;M;18;168;66;Russia;RUS;Diving
109946;Darya Mikhaylovna Shmelyova;F;21;164;64;Russia;RUS;Cycling
109946;Darya Mikhaylovna Shmelyova;F;21;164;64;Russia;RUS;Cycling
109946;Darya Mikhaylovna Shmelyova;F;21;164;64;Russia;RUS;Cycling
109967;Erik Thomas Shoji;M;26;183;73;United States;USA;Volleyball
109968;Kawika Shoji;M;28;191;88;United States;USA;Volleyball
